Date,Time,"Virtual Memory Committed [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","Core Clocks (avg) [MHz]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","Core Effective Clocks (avg) [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core Usage (avg) [%]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core Utility (avg) [%]","Core 0 T0 Utility [%]","Core 0 T1 Utility [%]","Core 1 T0 Utility [%]","Core 1 T1 Utility [%]","Core 2 T0 Utility [%]","Core 2 T1 Utility [%]","Core 3 T0 Utility [%]","Core 3 T1 Utility [%]","Total CPU Utility [%]","Core Ratios (avg) [x]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core Temperatures (avg) [°C]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core Distance to TjMAX (avg) [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core Thermal Throttling (avg) [Yes/No]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core Critical Temperature (avg) [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core Power Limit Exceeded (avg) [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total System Power [W]","System Agent Power [W]","Rest-of-Chip Power [W]","PL1 Power Limit [W]","PL2 Power Limit [W]","PCH Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Utilizations (avg) [%]","GPU Video Decode 0 Usage [%]","GPU Video Decode 1 Usage [%]","GPU Video Processing 0 Usage [%]","GPU Video Processing 1 Usage [%]","GPU D3D Memory Dynamic [MB]","Current cTDP Level []","Package C2 Residency [%]","Package C3 Residency [%]","Package C6 Residency [%]","Core C0 Residency (avg) [%]","Core 0 T0 C0 Residency [%]","Core 0 T1 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 1 T1 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 2 T1 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 3 T1 C0 Residency [%]","Core C7 Residency (avg) [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: Thermal Event [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Battery Voltage [V]","Remaining Capacity [Wh]","Charge Level [%]","Wear Level [%]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
6.9.2022,17:10:33.455,12754,10047,55.9,7916,7845,50.2,23.1,1.151,1.077,1.227,1.222,1.075,0.918,0.761,4589.3,4337.1,4841.4,4841.4,4337.1,100.9,3631.1,943.0,759.3,1181.8,891.0,756.5,1287.7,994.7,790.6,882.1,943.0,21.5,14.5,27.4,21.3,15.2,35.1,19.8,19.0,19.8,35.1,21.5,100.0,51.2,40.0,65.2,47.8,41.4,69.9,54.4,42.3,48.5,51.2,45.5,43.0,48.0,48.0,43.0,36.0,61,70,58,60,54,40,30,42,40,46,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,58,16.825,12.808,0.397,26.562,1.791,0.456,40.0,57.0,0.674,100.9,12.3,0.0,0.0,0.0,0.0,0.0,806,2,0.0,0.0,0.0,21.5,17.8,26.3,20.7,17.1,28.7,23.1,18.5,19.9,53.1,52.6,58.7,42.6,58.5,806.9,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.7,1.4,2.2,0.571,1.727,71572,81408,17.116,62.305,100.0,0.0,8398,2019,1.334,0.589,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:35.507,12743,10057,55.8,7908,7853,50.1,23.1,1.227,1.222,1.237,1.217,1.232,0.918,0.761,4754.9,4754.9,4754.9,4754.9,4754.9,99.1,3566.2,840.5,738.6,1164.9,1106.2,1415.3,361.6,673.3,723.7,540.6,840.5,17.1,14.5,22.9,22.9,29.0,6.1,16.0,15.2,10.6,29.0,17.1,100.0,45.9,40.6,64.3,60.4,78.2,18.7,36.6,38.9,29.7,45.9,48.0,48.0,48.0,48.0,48.0,36.0,60,61,68,55,57,40,39,32,45,43,68,68,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,57,16.208,12.649,0.036,25.578,1.753,0.378,40.0,57.0,0.637,99.1,1.3,0.0,0.0,0.0,0.0,0.0,806,2,0.0,0.0,0.0,18.8,17.1,25.3,24.5,31.0,8.5,15.6,16.7,12.1,56.5,51.9,43.9,64.4,65.7,792.5,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,1.1,1.1,0.000,2.103,71572,81412,17.117,62.305,100.0,0.0,8398,2019,6.035,2.579,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:37.537,12795,10006,56.1,7956,7805,50.4,23.1,1.123,1.075,1.077,1.232,1.107,0.916,0.761,4408.2,4259.6,4259.6,4754.9,4358.7,99.1,3566.2,1145.2,945.2,752.5,1088.2,515.4,990.1,1212.6,1224.9,2433.1,1145.2,23.9,14.6,15.3,24.6,14.6,19.2,25.3,24.6,53.0,53.0,23.9,100.0,61.4,48.9,40.4,57.2,26.2,52.7,65.1,66.3,134.8,61.4,44.5,43.0,43.0,48.0,44.0,36.0,63,62,63,70,57,37,38,37,30,43,71,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,60,18.506,14.324,0.467,28.562,1.813,0.481,40.0,57.0,0.740,99.1,12.1,0.0,0.0,0.0,0.0,0.0,852,2,0.0,0.0,0.0,26.6,22.6,17.7,25.9,12.2,22.8,28.7,28.5,54.5,32.3,43.9,44.3,32.0,9.0,792.5,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.8,0.5,1.3,0.408,0.632,71573,81413,17.116,62.305,100.0,0.0,8398,2019,16.032,4.991,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:39.578,12786,10015,56.0,7949,7812,50.4,23.1,1.145,1.165,1.075,1.170,1.170,0.918,0.763,4432.3,4505.7,4211.9,4505.7,4505.7,98.0,3526.2,791.2,571.3,655.5,885.1,178.1,727.5,1643.3,1323.4,345.9,791.2,17.6,16.7,13.8,19.8,3.0,21.5,31.2,27.4,7.6,31.2,17.6,100.0,43.1,30.6,35.9,47.8,9.4,39.4,90.5,72.5,18.8,43.1,45.3,46.0,43.0,46.0,46.0,36.0,61,64,60,67,54,39,36,40,33,46,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,57,15.552,11.475,0.592,25.168,1.788,0.455,40.0,57.0,0.543,98.0,17.9,0.0,0.0,0.0,0.0,0.0,850,2,0.0,0.0,0.0,17.9,14.0,14.8,20.0,4.4,16.1,36.9,29.4,7.7,61.6,69.3,74.8,40.3,61.9,783.6,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.2,0.5,0.7,0.024,1.058,71573,81415,17.117,62.305,100.0,0.0,8398,2019,4.883,0.106,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:41.617,12777,10024,56.0,7941,7819,50.3,23.1,1.144,1.072,1.175,1.160,1.170,0.918,0.763,4432.3,4211.9,4505.7,4505.7,4505.7,98.0,3526.2,774.5,442.9,475.4,1197.7,996.5,556.7,911.0,668.2,947.3,774.5,16.1,8.4,9.1,25.3,21.3,11.4,20.0,14.6,19.0,25.3,16.1,100.0,42.0,22.2,25.9,64.9,55.0,29.8,50.1,36.1,52.3,42.0,45.3,43.0,46.0,46.0,46.0,36.0,60,57,71,53,57,41,43,29,47,43,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,58,15.011,11.028,0.587,24.577,1.788,0.453,40.0,57.0,0.453,98.0,17.9,0.0,0.0,0.0,0.0,0.0,817,2,0.0,0.0,0.0,17.6,10.9,11.3,27.9,21.7,12.8,20.3,15.2,20.6,63.3,76.4,50.2,65.5,61.2,783.6,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.1,0.3,0.3,0.018,0.775,71573,81417,17.116,62.305,100.0,0.0,8398,2019,0.078,0.026,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:43.670,12772,10029,56.0,7937,7823,50.3,23.1,1.231,1.225,1.245,1.217,1.235,0.918,0.763,4765.9,4765.9,4765.9,4765.9,4765.9,99.3,3574.4,819.8,553.8,1375.5,846.2,521.3,1041.9,440.2,551.6,1227.5,819.8,16.8,14.5,28.2,16.7,9.9,22.9,8.3,9.1,25.1,28.2,16.8,100.0,44.7,29.7,75.4,45.8,28.5,56.7,23.9,29.6,67.9,44.7,48.0,48.0,48.0,48.0,48.0,36.0,63,61,76,55,58,38,39,24,45,42,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,58,16.095,11.934,0.585,25.888,1.790,0.458,40.0,57.0,0.631,99.3,17.8,0.0,0.0,0.0,0.0,0.0,765,2,0.0,0.0,0.0,18.5,13.0,31.7,19.2,11.8,23.1,10.1,12.7,26.7,60.8,51.0,69.2,66.1,57.0,794.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.9,0.9,0.003,0.802,71573,81419,17.117,62.305,100.0,0.0,8398,2019,5.509,0.105,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:45.716,12767,10033,55.9,7933,7828,50.3,23.1,1.222,1.225,1.200,1.232,1.232,0.918,0.763,4741.1,4765.9,4666.6,4765.9,4765.9,99.3,3574.4,802.2,541.1,1166.7,503.8,719.3,326.9,960.2,1248.2,951.6,802.2,17.1,13.7,22.1,11.4,15.2,8.3,19.0,27.4,19.8,27.4,17.1,100.0,43.5,27.5,63.8,26.8,39.5,17.0,52.7,68.5,52.6,43.5,47.8,48.0,47.0,48.0,48.0,36.0,62,64,60,70,55,38,36,40,30,45,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,73,73,57,15.786,11.738,0.582,25.464,1.788,0.454,40.0,57.0,0.523,99.3,17.9,0.0,0.0,0.0,0.0,0.0,757,2,0.0,0.0,0.0,18.0,12.1,27.1,11.8,15.8,7.9,21.3,27.4,20.5,62.5,55.8,72.8,69.3,52.2,794.3,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2531,2609,0.0,0.6,0.6,0.000,0.138,71573,81419,17.115,62.305,100.0,0.0,8398,2019,0.046,0.026,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:47.767,12743,10057,55.8,7904,7856,50.1,23.1,1.231,1.227,1.230,1.232,1.232,0.918,0.763,4812.5,4812.5,4812.5,4812.5,4812.5,100.3,3609.4,928.6,645.0,618.3,602.8,1172.4,427.9,1347.3,397.2,2217.6,928.6,20.2,14.3,12.8,12.8,27.4,9.9,28.7,9.1,46.5,46.5,20.2,100.0,50.6,34.3,33.0,32.1,64.6,22.5,74.3,21.1,122.8,50.6,48.0,48.0,48.0,48.0,48.0,36.0,63,65,61,70,55,37,35,39,30,45,70,70,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,57,16.764,12.604,0.590,26.655,1.800,0.467,40.0,57.0,0.613,100.3,18.2,0.0,0.0,0.0,0.0,0.0,769,2,0.0,0.0,0.0,21.1,15.4,16.2,14.2,25.8,10.4,29.8,9.7,47.8,56.2,63.0,60.6,58.5,42.5,802.1,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.5,0.5,1.0,0.011,0.143,71573,81419,17.117,62.305,100.0,0.0,8398,2019,4.937,0.148,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:49.800,12683,10117,55.6,7853,7907,49.8,23.1,1.153,1.072,1.230,1.077,1.232,0.918,0.761,4561.9,4311.2,4812.5,4311.2,4812.5,100.3,3609.4,771.9,809.4,307.2,1114.8,214.0,993.3,637.6,275.5,1823.4,771.9,16.4,18.4,5.3,23.8,4.5,21.3,13.8,5.3,38.9,38.9,16.4,100.0,41.9,42.5,16.0,60.7,11.3,54.2,35.0,14.4,101.1,41.9,45.5,43.0,48.0,43.0,48.0,36.0,61,58,61,71,55,39,42,39,29,45,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,57,15.190,11.200,0.597,24.829,1.775,0.445,40.0,57.0,0.467,100.3,17.5,0.0,0.0,0.0,0.0,0.0,764,2,0.0,0.0,0.0,17.4,18.2,8.9,25.1,5.1,21.9,14.3,6.8,39.1,62.6,65.7,69.2,61.8,53.5,802.1,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.4,0.4,0.000,0.408,71573,81420,17.117,62.305,100.0,0.0,8398,2019,0.078,0.080,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:51.852,12682,10118,55.6,7853,7908,49.8,23.1,1.194,1.222,1.242,1.072,1.237,0.918,0.763,4692.3,4817.7,4817.7,4315.9,4817.7,100.4,3613.3,765.3,379.1,1194.2,1076.3,1779.6,243.5,625.1,740.8,84.0,765.3,15.2,5.3,25.1,20.6,36.6,5.3,14.5,13.7,0.7,36.6,15.2,100.0,41.7,20.4,65.9,58.4,98.6,12.1,34.1,40.0,4.3,41.7,46.8,48.0,48.0,43.0,48.0,36.0,63,60,75,53,62,38,40,25,47,38,75,75,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,79,79,57,15.315,11.253,0.610,24.839,1.786,0.441,40.0,57.0,0.515,100.4,17.8,0.0,0.0,0.0,0.0,0.0,761,2,0.0,0.0,0.0,17.2,9.6,25.9,24.7,38.0,6.1,14.3,16.8,2.3,64.4,63.7,38.2,76.5,79.4,803.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.4,0.4,0.000,0.059,71573,81420,17.118,62.305,100.0,0.0,8398,2019,4.818,0.026,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:53.889,12676,10125,55.5,7847,7913,49.7,23.1,1.138,1.072,1.245,1.160,1.075,0.918,0.763,4516.6,4315.9,4817.7,4617.0,4315.9,100.4,3613.3,773.9,409.3,262.1,1086.6,1411.2,494.4,1492.3,449.1,586.5,773.9,16.8,7.6,5.3,25.3,31.5,11.5,30.7,10.7,11.5,31.5,16.8,100.0,42.0,20.1,14.0,58.8,78.1,26.5,82.5,23.7,32.2,42.0,45.0,43.0,48.0,46.0,43.0,36.0,61,55,77,52,58,40,45,23,48,42,77,77,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,56,15.369,11.323,0.587,24.944,1.785,0.443,40.0,57.0,0.521,100.4,17.9,0.0,0.0,0.0,0.0,0.0,761,2,0.0,0.0,0.0,17.4,10.1,6.4,25.3,30.3,11.3,32.4,10.7,12.9,63.7,81.3,43.7,55.1,74.7,803.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.4,0.4,0.000,0.156,71573,81420,17.118,62.305,100.0,0.0,8398,2019,0.120,0.052,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:55.942,12675,10125,55.5,7847,7914,49.7,23.1,1.075,1.075,1.077,1.072,1.075,0.918,0.763,4290.5,4290.5,4290.5,4290.5,4290.5,99.8,3592.1,776.9,565.8,487.6,1089.3,1261.1,359.4,742.3,1474.6,234.9,776.9,15.9,12.1,10.6,20.4,26.5,5.3,15.9,31.8,4.5,31.8,15.9,100.0,42.3,30.2,26.6,59.0,69.7,18.7,40.7,81.1,12.7,42.3,43.0,43.0,43.0,43.0,43.0,36.0,60,59,66,58,58,40,41,34,42,42,66,66,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,58,15.425,11.419,0.564,24.980,1.776,0.442,40.0,57.0,0.515,99.8,17.8,0.0,0.0,0.0,0.0,0.0,752,2,0.0,0.0,0.0,17.5,13.7,11.0,25.4,27.1,8.6,16.6,32.3,5.4,62.7,73.2,44.4,72.7,60.5,798.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.2,0.2,0.000,0.037,71573,81420,17.118,62.305,100.0,0.0,8398,2019,5.005,0.197,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:10:57.974,12672,10129,55.5,7843,7917,49.7,23.1,1.126,1.072,1.235,0.947,1.247,0.918,0.761,4390.3,4290.5,4789.4,3691.8,4789.4,99.8,3592.1,758.9,415.8,666.1,858.1,1603.9,260.0,836.5,628.3,802.7,758.9,15.8,7.6,13.8,15.3,34.6,5.3,19.2,12.3,18.4,34.6,15.8,100.0,41.2,21.1,36.5,46.1,88.8,13.3,45.9,33.8,44.2,41.2,44.0,43.0,48.0,37.0,48.0,36.0,61,55,64,53,71,39,45,36,47,29,71,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,57,15.106,11.138,0.600,24.595,1.776,0.445,40.0,57.0,0.441,99.8,17.9,0.0,0.0,0.0,0.0,0.0,752,2,0.0,0.0,0.0,17.1,10.2,14.8,20.4,34.3,6.4,18.8,14.3,17.5,64.1,72.8,45.1,72.5,66.0,798.2,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2531,2609,0.0,0.2,0.2,0.000,0.006,71573,81420,17.117,62.305,100.0,0.0,8398,2019,0.074,0.052,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:11:0.026,12670,10131,55.5,7843,7918,49.7,23.1,1.075,1.075,1.077,1.072,1.075,0.918,0.761,4335.9,4335.9,4335.9,4335.9,4335.9,100.8,3630.1,800.6,493.9,648.8,610.6,1924.7,530.3,647.3,578.8,970.2,800.6,17.2,11.4,16.0,9.9,41.2,12.2,13.7,12.9,20.6,41.2,17.2,100.0,43.6,26.4,35.6,32.3,106.7,28.1,35.4,31.0,53.5,43.6,43.0,43.0,43.0,43.0,43.0,36.0,63,66,69,58,59,37,34,31,42,41,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,71,71,56,15.374,11.325,0.597,24.992,1.780,0.458,40.0,57.0,0.517,100.8,18.1,0.0,0.0,0.0,0.0,0.0,752,2,0.0,0.0,0.0,18.3,12.5,14.5,15.3,41.6,12.4,14.9,13.5,21.7,61.0,70.8,42.6,69.5,61.3,806.7,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.3,0.3,0.000,0.110,71573,81421,17.119,62.305,100.0,0.0,8398,2019,4.976,0.301,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:11:2.060,12664,10137,55.5,7836,7924,49.7,23.1,1.116,1.072,1.245,1.072,1.075,0.918,0.761,4462.0,4335.9,4840.1,4335.9,4335.9,100.8,3630.1,785.5,467.3,211.9,1126.2,2732.8,378.8,452.9,320.1,593.7,785.5,16.3,9.9,2.2,25.9,58.7,9.9,6.8,5.3,11.4,58.7,16.3,100.0,42.7,23.5,11.2,61.4,151.7,19.7,24.5,16.6,32.6,42.7,44.3,43.0,48.0,43.0,43.0,36.0,60,54,76,53,58,40,46,24,47,42,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,57,15.324,11.285,0.596,24.883,1.777,0.457,40.0,57.0,0.513,100.8,18.2,0.0,0.0,0.0,0.0,0.0,752,2,0.0,0.0,0.0,17.7,11.4,5.3,25.2,58.4,9.2,10.7,8.0,13.2,64.2,81.0,20.8,77.3,77.9,806.7,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,25,97.0,No,No,2531,2609,0.0,0.4,0.4,0.000,0.072,71573,81421,17.117,62.305,100.0,0.0,8398,2019,2.659,0.119,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
6.9.2022,17:11:4.114,12663,10138,55.5,7836,7924,49.7,23.1,1.229,1.227,1.237,1.220,1.232,0.918,0.763,4745.8,4745.8,4745.8,4745.8,4745.8,98.9,3559.4,750.8,584.6,435.9,1470.7,928.5,825.4,297.0,884.5,579.5,750.8,16.1,12.9,11.5,30.5,19.8,16.9,6.1,18.4,12.3,30.5,16.1,100.0,40.9,31.4,23.7,80.4,51.1,44.6,15.9,48.1,31.8,40.9,48.0,48.0,48.0,48.0,48.0,36.0,62,66,69,57,55,38,34,31,43,45,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,56,14.793,10.675,0.611,24.393,1.761,0.451,40.0,57.0,0.595,98.9,18.0,0.0,0.0,0.0,0.0,0.0,752,2,0.0,0.0,0.0,17.2,14.2,9.9,33.7,20.3,18.5,7.3,20.6,13.1,64.1,73.7,45.6,71.9,65.2,791.0,8.00,22,22,22,52,74,560,1,1,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,25,97.0,No,No,2531,2609,0.0,0.5,0.5,0.000,0.121,71573,81421,17.117,62.305,100.0,0.0,8398,2019,2.453,0.071,0,0,0.000,0.000,0,0,0.000,0.000,0,0.000,
